VIDEO_ID,VIDEO_NAME,SENTENCE_ID,SENTENCE_NAME,START,END,SENTENCE
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_49,0C_NjyLtHwc_49-8-rgb_front,159.62,160.51,We're almost finished.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_50,0C_NjyLtHwc_50-8-rgb_front,160.54,165.49,I like to do maybe three or four runs through it before I tie it off.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_51,0C_NjyLtHwc_51-8-rgb_front,166.36,166.73,There we go.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_52,0C_NjyLtHwc_52-8-rgb_front,166.73,169.59,And you can look and see if it looks the same width.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_53,0C_NjyLtHwc_53-8-rgb_front,169.79,171.11,I think I'm going to do one more.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_54,0C_NjyLtHwc_54-8-rgb_front,172.07,176.52,To get the same amount of thread on this button as the other button.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_55,0C_NjyLtHwc_55-8-rgb_front,176.58,178,We want it to look uniform.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_56,0C_NjyLtHwc_56-8-rgb_front,179.4,179.9,Here we go.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_57,0C_NjyLtHwc_57-8-rgb_front,179.9,182.57,And I think that's just going to be perfect.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_61,0C_NjyLtHwc_61-8-rgb_front,198.69,200.92,"Get the needle, just wrap it around."
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_62,0C_NjyLtHwc_62-8-rgb_front,200.92,202.85,And you just hold onto this.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_65,0C_NjyLtHwc_65-8-rgb_front,217.19,219.52,So I've got one knot and I want to put another one.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_66,0C_NjyLtHwc_66-8-rgb_front,219.55,222.62,I like to make sure that that button's going to stay on there.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_7,0C_NjyLtHwc_7-8-rgb_front,29.52,34.51,Okay so what we want to do is find the holes where they were before.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_70,0C_NjyLtHwc_70-8-rgb_front,232,233.27,There we go.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_71,0C_NjyLtHwc_71-8-rgb_front,234,236.06,And now we that button sewn on.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_73,0C_NjyLtHwc_73-8-rgb_front,242.3,242.71,Okay.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_74,0C_NjyLtHwc_74-8-rgb_front,242.92,243.54,There we go.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_75,0C_NjyLtHwc_75-8-rgb_front,243.54,244.71,That's simple as that.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_76,0C_NjyLtHwc_76-8-rgb_front,245.1,247.56,And that's how you sew on a button that has two holes.
0C_NjyLtHwc,0C_NjyLtHwc-8-rgb_front,0C_NjyLtHwc_9,0C_NjyLtHwc_9-8-rgb_front,42.56,43.2,Just like that.
0Ca0Mc1SqpA,0Ca0Mc1SqpA-8-rgb_front,0Ca0Mc1SqpA_6,0Ca0Mc1SqpA_6-8-rgb_front,36.71,40.7,"So, I had these six pieces of paper, it's very nice quality paper."
0Ca0Mc1SqpA,0Ca0Mc1SqpA-8-rgb_front,0Ca0Mc1SqpA_8,0Ca0Mc1SqpA_8-8-rgb_front,54.08,55.98,What are you going to do with your art?
0CecLZXqzZ4,0CecLZXqzZ4-8-rgb_front,0CecLZXqzZ4_4,0CecLZXqzZ4_4-8-rgb_front,34.24,37.01,"OK, so this will be a little demonstration of me dribbling the ball."
0CecLZXqzZ4,0CecLZXqzZ4-8-rgb_front,0CecLZXqzZ4_7,0CecLZXqzZ4_7-8-rgb_front,57.85,59.46,And that's what they call dribbling.
0CecLZXqzZ4,0CecLZXqzZ4-8-rgb_front,0CecLZXqzZ4_8,0CecLZXqzZ4_8-8-rgb_front,59.78,62.31,"Just like in basketball, basketball players use their hands."
0CecLZXqzZ4,0CecLZXqzZ4-8-rgb_front,0CecLZXqzZ4_9,0CecLZXqzZ4_9-8-rgb_front,62.95,64.62,Soccer players use their feet.
0CrEEBjBSTM,0CrEEBjBSTM-3-rgb_front,0CrEEBjBSTM_11,0CrEEBjBSTM_11-3-rgb_front,51.16,54.07,"Once you've found as many as you can, tear them all out."
0CrEEBjBSTM,0CrEEBjBSTM-3-rgb_front,0CrEEBjBSTM_15,0CrEEBjBSTM_15-3-rgb_front,68.31,71.89,"This will help you determine, if you like the perfume on your body."
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_1,0DR03wVvqTI_1-8-rgb_front,6.17,7.73,"This one right here, it looks pretty good."
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_10,0DR03wVvqTI_10-8-rgb_front,42.02,43.62,Don't forget about watering them.
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_11,0DR03wVvqTI_11-8-rgb_front,43.65,50.79,"It's very important that you water them, at least once a day, or every two days."
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_14,0DR03wVvqTI_14-8-rgb_front,59.74,62,It's going to make them a lot bigger.
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_15,0DR03wVvqTI_15-8-rgb_front,62.76,64.29,It should help them grow faster.
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_17,0DR03wVvqTI_17-8-rgb_front,73.65,76.24,This one says about six to eight inches in between.
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_2,0DR03wVvqTI_2-8-rgb_front,7.73,12.11,It's got a plant in each little spot for the four pack.
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_3,0DR03wVvqTI_3-8-rgb_front,12.2,13.73,You really want to look for that.
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_4,0DR03wVvqTI_4-8-rgb_front,13.78,17.12,You don't want to buy one that's missing one.
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_6,0DR03wVvqTI_6-8-rgb_front,22.85,24.95,That one looks really good right there.
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_7,0DR03wVvqTI_7-8-rgb_front,26.51,31.21,This particular variety takes ninety to one hundred and twenty days to fully mature.
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_8,0DR03wVvqTI_8-8-rgb_front,31.21,34.48,So you want to get them started pretty early in the season.
0DR03wVvqTI,0DR03wVvqTI-8-rgb_front,0DR03wVvqTI_9,0DR03wVvqTI_9-8-rgb_front,34.48,41.73,You have to plant these in full sun and you have to water them.
0DU7wWLK-QU,0DU7wWLK-QU-8-rgb_front,0DU7wWLK-QU_0,0DU7wWLK-QU_0-8-rgb_front,0.26,0.38,Hi!
0DU7wWLK-QU,0DU7wWLK-QU-8-rgb_front,0DU7wWLK-QU_10,0DU7wWLK-QU_10-8-rgb_front,28.32,29.32,You'll cause other problems.
0DU7wWLK-QU,0DU7wWLK-QU-8-rgb_front,0DU7wWLK-QU_12,0DU7wWLK-QU_12-8-rgb_front,32.07,33.75,20 minutes on and an hour off.
0DU7wWLK-QU,0DU7wWLK-QU-8-rgb_front,0DU7wWLK-QU_15,0DU7wWLK-QU_15-8-rgb_front,40.08,42.93,"After that, a combination treatment works very well."
0DU7wWLK-QU,0DU7wWLK-QU-8-rgb_front,0DU7wWLK-QU_16,0DU7wWLK-QU_16-8-rgb_front,43.24,47.11,"20 minutes of ice, 20 minutes of heat, and then take an hour off."
0DU7wWLK-QU,0DU7wWLK-QU-8-rgb_front,0DU7wWLK-QU_4,0DU7wWLK-QU_4-8-rgb_front,10.61,13.52,"Definitely just ice for 20 minutes, take an hour off."
0DU7wWLK-QU,0DU7wWLK-QU-8-rgb_front,0DU7wWLK-QU_5,0DU7wWLK-QU_5-8-rgb_front,13.64,14.5,It's very simple.
0DU7wWLK-QU,0DU7wWLK-QU-8-rgb_front,0DU7wWLK-QU_7,0DU7wWLK-QU_7-8-rgb_front,16.41,19.43,"Don't leave it too long, otherwise you're cause other types of problems."
0DU7wWLK-QU,0DU7wWLK-QU-8-rgb_front,0DU7wWLK-QU_9,0DU7wWLK-QU_9-8-rgb_front,26.5,28.32,Don't go directly to heat.
0Dgty_NNa48,0Dgty_NNa48-5-rgb_front,0Dgty_NNa48_1,0Dgty_NNa48_1-5-rgb_front,6.2,9.16,And we're going to look at A first.
0Dgty_NNa48,0Dgty_NNa48-5-rgb_front,0Dgty_NNa48_11,0Dgty_NNa48_11-5-rgb_front,69.39,71.02,That is the major conflict.
0Dgty_NNa48,0Dgty_NNa48-5-rgb_front,0Dgty_NNa48_13,0Dgty_NNa48_13-5-rgb_front,82.94,87.95,And sometimes it takes a little while to find that major conflict.
0Dgty_NNa48,0Dgty_NNa48-5-rgb_front,0Dgty_NNa48_2,0Dgty_NNa48_2-5-rgb_front,9.66,16.95,And A is major conflict over question mark.
0Dgty_NNa48,0Dgty_NNa48-5-rgb_front,0Dgty_NNa48_3,0Dgty_NNa48_3-5-rgb_front,17.72,20.57,Now sometimes you may have to come back to this.
0Dgty_NNa48,0Dgty_NNa48-5-rgb_front,0Dgty_NNa48_4,0Dgty_NNa48_4-5-rgb_front,21.49,29.39,The major conflict is what is the biggest conflict in the play?
0DhJ9bK49RM,0DhJ9bK49RM-8-rgb_front,0DhJ9bK49RM_0,0DhJ9bK49RM_0-8-rgb_front,0.79,3.42,In this clip we're going to talk about how to clean a trophy.
0DhJ9bK49RM,0DhJ9bK49RM-8-rgb_front,0DhJ9bK49RM_3,0DhJ9bK49RM_3-8-rgb_front,16.11,19.61,What we're going to use is just your basic household paper towel.
0DhJ9bK49RM,0DhJ9bK49RM-8-rgb_front,0DhJ9bK49RM_4,0DhJ9bK49RM_4-8-rgb_front,20.39,25.78,And we're going to use a cleaning solution which is basically your average window cleaner.
0DhJ9bK49RM,0DhJ9bK49RM-8-rgb_front,0DhJ9bK49RM_8,0DhJ9bK49RM_8-8-rgb_front,52.76,58.9,And that's all there is to that.
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_1,0Dqrsiqf4pY_1-8-rgb_front,2.22,4.69,Right now we're going to focus on our legs.
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_10,0Dqrsiqf4pY_10-8-rgb_front,36.29,38.65,What you're going to do from here is jump.
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_11,0Dqrsiqf4pY_11-8-rgb_front,38.68,41.04,"As you jump, you're just going to squeeze your feet together."
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_12,0Dqrsiqf4pY_12-8-rgb_front,41.07,44.33,"When you come back down to the floor, again, spread the legs."
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_13,0Dqrsiqf4pY_13-8-rgb_front,44.36,47.54,"Okay, I'm going to demonstrate for you."
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_18,0Dqrsiqf4pY_18-8-rgb_front,71.8,74.79,"Alright, and those are just a few things you can do to strengthen your leg muscles."
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_3,0Dqrsiqf4pY_3-8-rgb_front,10.81,11.52,They're not.
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_4,0Dqrsiqf4pY_4-8-rgb_front,11.56,13.8,It's actually this part of your legs right here.
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_6,0Dqrsiqf4pY_6-8-rgb_front,16.15,20.45,So I've got a couple of things that you can do to strengthen your leg muscles.
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_7,0Dqrsiqf4pY_7-8-rgb_front,20.45,24.27,"Alright, first thing and my favorite is just squat jumps."
0Dqrsiqf4pY,0Dqrsiqf4pY-8-rgb_front,0Dqrsiqf4pY_8,0Dqrsiqf4pY_8-8-rgb_front,24.27,28.34,"When you do a squat jump, you want your feet about shoulder width apart."
0Dv5umFVqv8,0Dv5umFVqv8-8-rgb_front,0Dv5umFVqv8_2,0Dv5umFVqv8_2-8-rgb_front,10.32,13.55,So what if I want to learn how to do jumps?
0Dv5umFVqv8,0Dv5umFVqv8-8-rgb_front,0Dv5umFVqv8_3,0Dv5umFVqv8_3-8-rgb_front,14.83,19.08,"I recommend that you start with something small, maybe like a garden hose."
0Dv5umFVqv8,0Dv5umFVqv8-8-rgb_front,0Dv5umFVqv8_4,0Dv5umFVqv8_4-8-rgb_front,19.52,25.88,You place it on the ground and you practice jumping over it.
0Dv5umFVqv8,0Dv5umFVqv8-8-rgb_front,0Dv5umFVqv8_5,0Dv5umFVqv8_5-8-rgb_front,25.88,27.14,Here we have a garden hose.
0Dv5umFVqv8,0Dv5umFVqv8-8-rgb_front,0Dv5umFVqv8_6,0Dv5umFVqv8_6-8-rgb_front,27.14,29.3,We're just going to put this on the ground right here.
0E4mKYwAhOs,0E4mKYwAhOs-8-rgb_front,0E4mKYwAhOs_0,0E4mKYwAhOs_0-8-rgb_front,0.5,1.1,Hi!
0E4mKYwAhOs,0E4mKYwAhOs-8-rgb_front,0E4mKYwAhOs_3,0E4mKYwAhOs_3-8-rgb_front,12.58,12.87,Hi!
0E4mKYwAhOs,0E4mKYwAhOs-8-rgb_front,0E4mKYwAhOs_6,0E4mKYwAhOs_6-8-rgb_front,25.32,28.76,"You're going to jump, turn one half rotation in the air from here."
0E4mKYwAhOs,0E4mKYwAhOs-8-rgb_front,0E4mKYwAhOs_7,0E4mKYwAhOs_7-8-rgb_front,28.76,43.71,You're going to jump up and land on the opposite toe and step forward.
0E4mKYwAhOs,0E4mKYwAhOs-8-rgb_front,0E4mKYwAhOs_8,0E4mKYwAhOs_8-8-rgb_front,43.71,44.22,This is how it goes.
0EVlXAX_-vw,0EVlXAX_-vw-11-rgb_front,0EVlXAX_-vw_0,0EVlXAX_-vw_0-11-rgb_front,1,8.64,"O.k., we're talking about motorcycle safety and safety equipment and different options that you have."
0EVlXAX_-vw,0EVlXAX_-vw-11-rgb_front,0EVlXAX_-vw_1,0EVlXAX_-vw_1-11-rgb_front,8.64,13.91,Let's get a little more in depth with you on safety equipment and your options.
0EVlXAX_-vw,0EVlXAX_-vw-11-rgb_front,0EVlXAX_-vw_2,0EVlXAX_-vw_2-11-rgb_front,14.43,17.7,These are what is called a racing suit.
0EVlXAX_-vw,0EVlXAX_-vw-11-rgb_front,0EVlXAX_-vw_4,0EVlXAX_-vw_4-11-rgb_front,19.65,24.4,"They are a full race suit, two piece race suit actually."
0EVlXAX_-vw,0EVlXAX_-vw-11-rgb_front,0EVlXAX_-vw_7,0EVlXAX_-vw_7-11-rgb_front,34.21,35.78,They do zip at the waist.
0EW2ql96Ksc,0EW2ql96Ksc-8-rgb_front,0EW2ql96Ksc_1,0EW2ql96Ksc_1-8-rgb_front,3.63,7.85,And the next measurement that we're going to go over is the shoulder to waist measurement.
0EW2ql96Ksc,0EW2ql96Ksc-8-rgb_front,0EW2ql96Ksc_11,0EW2ql96Ksc_11-8-rgb_front,68.91,71.04,Going from shoulder to belly button will also help.
0EW2ql96Ksc,0EW2ql96Ksc-8-rgb_front,0EW2ql96Ksc_3,0EW2ql96Ksc_3-8-rgb_front,14.98,18.83,Some people are a little bit longer torso than others; some are a little bit shorter.
0EW2ql96Ksc,0EW2ql96Ksc-8-rgb_front,0EW2ql96Ksc_5,0EW2ql96Ksc_5-8-rgb_front,33.56,37.68,Just go a head and make sure that you have marked evenly.
0EW2ql96Ksc,0EW2ql96Ksc-8-rgb_front,0EW2ql96Ksc_6,0EW2ql96Ksc_6-8-rgb_front,39,45.24,"The next, this will head you being able to take shoulder to waist measurement."
0EW2ql96Ksc,0EW2ql96Ksc-8-rgb_front,0EW2ql96Ksc_8,0EW2ql96Ksc_8-8-rgb_front,54.26,57.28,Now this will give you the proper measurement.
0EXgSf1yN-0,0EXgSf1yN-0-8-rgb_front,0EXgSf1yN-0_1,0EXgSf1yN-0_1-8-rgb_front,3.73,5.94,"Now, this is going to be your upper body that you're going to use."
0EXgSf1yN-0,0EXgSf1yN-0-8-rgb_front,0EXgSf1yN-0_10,0EXgSf1yN-0_10-8-rgb_front,60.89,64.63,"So when you're doing it, it's going to be just like this, okay?"
0EXgSf1yN-0,0EXgSf1yN-0-8-rgb_front,0EXgSf1yN-0_12,0EXgSf1yN-0_12-8-rgb_front,66.06,67.62,"This is your starting point, right here."
0EXgSf1yN-0,0EXgSf1yN-0-8-rgb_front,0EXgSf1yN-0_6,0EXgSf1yN-0_6-8-rgb_front,33.74,36.14,And that's step five when you're beginning the breath stroke.
0E_ELI0D4nA,0E_ELI0D4nA-8-rgb_front,0E_ELI0D4nA_10,0E_ELI0D4nA_10-8-rgb_front,76.9,81.52,So think about things that you can use around your yard or around your house.
0EhQlUjX9Q8,0EhQlUjX9Q8-3-rgb_front,0EhQlUjX9Q8_6,0EhQlUjX9Q8_6-3-rgb_front,37.78,40.08,There are heavier products that you want to use.
0EhQlUjX9Q8,0EhQlUjX9Q8-3-rgb_front,0EhQlUjX9Q8_7,0EhQlUjX9Q8_7-3-rgb_front,40.48,44.75,Some are a little bit more thread like and kind of help it attach.
0EhQlUjX9Q8,0EhQlUjX9Q8-3-rgb_front,0EhQlUjX9Q8_8,0EhQlUjX9Q8_8-3-rgb_front,45.17,47.51,Also you can use very hard gels.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_0,0EjXICFqrKo_0-8-rgb_front,1.08,4.29,"So our next exercise is very similar to what we just did, the plank."
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_10,0EjXICFqrKo_10-8-rgb_front,21.74,23.24,Bring your nose towards the mat.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_11,0EjXICFqrKo_11-8-rgb_front,23.34,25.81,Press up on the left side and all the way up.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_13,0EjXICFqrKo_13-8-rgb_front,29.8,30.97,"Again, left side."
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_14,0EjXICFqrKo_14-8-rgb_front,31.01,31.67,Come over.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_15,0EjXICFqrKo_15-8-rgb_front,31.88,32.55,Press down.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_16,0EjXICFqrKo_16-8-rgb_front,32.55,33.55,Bring your nose to the center.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_17,0EjXICFqrKo_17-8-rgb_front,33.58,35.53,Press and lift all the way up.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_18,0EjXICFqrKo_18-8-rgb_front,35.53,36.45,Good again.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_19,0EjXICFqrKo_19-8-rgb_front,36.5,39.23,So you're going to go around the world on the right side.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_2,0EjXICFqrKo_2-8-rgb_front,8.48,11.18,So you're going to come onto your hands and knees just like you did before.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_20,0EjXICFqrKo_20-8-rgb_front,39.23,40.1,Hinge over.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_21,0EjXICFqrKo_21-8-rgb_front,40.1,40.43,Good.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_22,0EjXICFqrKo_22-8-rgb_front,40.46,41.3,Bend down.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_23,0EjXICFqrKo_23-8-rgb_front,41.4,42.65,Bring your nose through the center.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_24,0EjXICFqrKo_24-8-rgb_front,42.82,45.2,Press up on the left side and back in.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_25,0EjXICFqrKo_25-8-rgb_front,45.2,45.51,Again.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_26,0EjXICFqrKo_26-8-rgb_front,45.51,46.43,Now you're going to reverse it.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_27,0EjXICFqrKo_27-8-rgb_front,46.43,46.99,Bring to the left.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_28,0EjXICFqrKo_28-8-rgb_front,47.17,48.72,Press down all the way.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_29,0EjXICFqrKo_29-8-rgb_front,48.75,50.03,Bring that nose to that mat.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_3,0EjXICFqrKo_3-8-rgb_front,11.54,12.51,"Wide, wide hands."
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_30,0EjXICFqrKo_30-8-rgb_front,50.14,50.41,Press.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_31,0EjXICFqrKo_31-8-rgb_front,50.66,51.53,Exhale to lift.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_32,0EjXICFqrKo_32-8-rgb_front,51.63,52.72,So you brought this important here.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_33,0EjXICFqrKo_33-8-rgb_front,52.72,53.44,Use your breath.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_34,0EjXICFqrKo_34-8-rgb_front,54.77,55.96,One more right.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_35,0EjXICFqrKo_35-8-rgb_front,56.01,56.98,Down through center.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_36,0EjXICFqrKo_36-8-rgb_front,57.13,59.19,Press and lift and again.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_37,0EjXICFqrKo_37-8-rgb_front,59.57,60.28,And left.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_38,0EjXICFqrKo_38-8-rgb_front,60.31,62.71,Down through center and down.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_4,0EjXICFqrKo_4-8-rgb_front,12.51,13.43,Same rules apply.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_40,0EjXICFqrKo_40-8-rgb_front,67.81,69.18,So keep those hips forward.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_41,0EjXICFqrKo_41-8-rgb_front,69.21,71.16,"Again, bend over towards the right side."
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_42,0EjXICFqrKo_42-8-rgb_front,71.23,72.37,Come down through center.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_43,0EjXICFqrKo_43-8-rgb_front,72.77,74.94,Press up for left and lift.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_46,0EjXICFqrKo_46-8-rgb_front,80.14,81.19,Press back to child's pose.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_47,0EjXICFqrKo_47-8-rgb_front,81.19,82.9,Give yourself a good stretch.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_48,0EjXICFqrKo_48-8-rgb_front,83.17,83.96,Heels towards the butt.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_5,0EjXICFqrKo_5-8-rgb_front,13.43,15.85,Extend those legs out so you're in your push up position.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_6,0EjXICFqrKo_6-8-rgb_front,16.15,17.95,"So from here, it's going to start with that rock."
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_7,0EjXICFqrKo_7-8-rgb_front,17.95,19.54,You're going to rock towards the right side.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_8,0EjXICFqrKo_8-8-rgb_front,19.54,20.88,Stay on that right side.
0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,0EjXICFqrKo_9,0EjXICFqrKo_9-8-rgb_front,20.91,21.74,You're going to push down.
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_0,0Esq_TAc-1Y_0-5-rgb_front,3.48,9.53,Another tool that's very handy when you're working with a coated breed dog is scissors.
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_1,0Esq_TAc-1Y_1-5-rgb_front,10.3,12.57,Lot of different types of scissors.
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_10,0Esq_TAc-1Y_10-5-rgb_front,56.18,59.31,Make sure that the scissors are balanced and comfortable in your hand.
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_13,0Esq_TAc-1Y_13-5-rgb_front,75.97,77.88,They do make left handed scissors.
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_14,0Esq_TAc-1Y_14-5-rgb_front,77.88,81.49,"Again, I'm left handed, but I've learned to do everything with right hand."
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_17,0Esq_TAc-1Y_17-5-rgb_front,97.22,100.46,"Again, you want to get a pair that is comfortable in your hand."
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_18,0Esq_TAc-1Y_18-5-rgb_front,100.96,102.44,There's many different types.
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_2,0Esq_TAc-1Y_2-5-rgb_front,13.97,15.75,I'm going to show you 2 types.
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_20,0Esq_TAc-1Y_20-5-rgb_front,120.24,122.69,You can use on different parts of the dog.
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_21,0Esq_TAc-1Y_21-5-rgb_front,122.69,126.32,"Again, when you're working around the face, working on the feet."
0Esq_TAc-1Y,0Esq_TAc-1Y-5-rgb_front,0Esq_TAc-1Y_24,0Esq_TAc-1Y_24-5-rgb_front,148.22,149.9,"It happens, but they shouldn't be."
